Date,C BLK WEST PHASE 1,D Block water medical,E BLOCK WATER,J BLOCK WATER,K BLOCK WATER,L BLOCK WATER,Main Site Water Meter,South Site Water,K Block Water
26/02/2021 00:00,21,1.7,2.497239264,0.5,12.2,31,122.6,195,12.2
27/02/2021 00:00,79.75487805,0.1,2.497239264,3.922047739,10.2,15.5,77.12,135,10.2
28/02/2021 00:00,3,3.390059363,2.497239264,0.1,3.2,16.5,77.12,142,3.2
01/03/2021 00:00,22,1.6,2.497239264,0.8,26.5,31,147.52,217,26.5
02/03/2021 00:00,34,1.7,2.497239264,0.8,30.5,34,183.8,263,30.5
03/03/2021 00:00,22,1.7,2.497239264,0.6,13.2,32,149.96,225,13.2
04/03/2021 00:00,28,1.5,2.497239264,0.8,14.9,36,166.96,256,14.9
05/03/2021 00:00,23,1.3,2.497239264,0.2,24.4,26.5,137.08,212,24.4
06/03/2021 00:00,79.75487805,0.3,2.497239264,0.2,4.2,15,78.44,138,4.2
07/03/2021 00:00,79.75487805,3.390059363,2.497239264,0.1,12.2,16,87.16,148,12.2
08/03/2021 00:00,22,2.1,2.497239264,0.7,20.3,28,135.2,209,20.3
09/03/2021 00:00,23,3.1,2.497239264,0.6,12.8,30.5,179.36,267,12.8
10/03/2021 00:00,30,7.6,2.497239264,0.6,29.8,30.5,151.16,229,29.8
11/03/2021 00:00,32,10.3,2.497239264,0.7,14.9,27,131.84,211,14.9
12/03/2021 00:00,22,1.5,2.497239264,0.5,36.1,21,131.24,202,36.1
13/03/2021 00:00,1,3.390059363,2.497239264,3.922047739,50.3,15,95.48,171,50.3
14/03/2021 00:00,2,0.4,2.497239264,0.1,47.4,16,94.24,158,47.4
15/03/2021 00:00,24,2.3,2.497239264,0.7,55.1,26.5,153.28,226,55.1
16/03/2021 00:00,30,2.1,2.497239264,0.8,56.9,26.5,180.88,263,56.9
17/03/2021 00:00,25,1.7,2.497239264,0.6,45.4,27.5,148.72,237,45.4
18/03/2021 00:00,28,1.5,2.497239264,0.5,11.6,26.5,165.96,245,11.6
19/03/2021 00:00,16,1.5,2.497239264,0.5,22.4,26,135.88,211,22.4
20/03/2021 00:00,79.75487805,3.390059363,2.497239264,3.922047739,13.3,14,74.04,134,13.3
21/03/2021 00:00,3,3.390059363,2.497239264,0.1,4.9,16,94.12,163,4.9
22/03/2021 00:00,31,1.8,2.497239264,0.5,13.5,28.5,134.84,213,13.5
23/03/2021 00:00,27,2.2,2.497239264,0.6,27.5,29.5,153.24,231,27.5
24/03/2021 00:00,39,2.5,2.497239264,0.7,24.3,26,180.72,274,24.3
25/03/2021 00:00,29,2.3,0.1,0.7,32.6,25.5,132.24,218,32.6
26/03/2021 00:00,13,1.3,2.497239264,0.4,7.3,17,71.44,113,7.3
29/03/2021 00:00,24,3.1,0.3,0.5,26,21.5,104.56,154,26
30/03/2021 00:00,23,1.9,0.6,0.4,14.3,27,161.16,240,14.3
31/03/2021 00:00,34,1.5,0.8,0.9,20.7,27,157.6,253,20.7
01/04/2021 00:00,28,2,0.5,0.3,13.8,25,144.52,222,13.8
02/04/2021 00:00,98,12.6,0.1,3.922047739,0.8,2,49.92,98,0.8
03/04/2021 00:00,79.75487805,0.6,95,0.1,27.54686649,1,40.24,88,21.44079383
04/04/2021 00:00,120,0.4,2.497239264,0.1,8,1,78.56,130,8
05/04/2021 00:00,79.75487805,0.2,0.1,3.922047739,45.2,8,135.08,211,45.2
06/04/2021 00:00,24,1.8,0.8,1.1,42.4,28,161.24,239,42.4
07/04/2021 00:00,30,2.5,0.9,0.6,16.9,27.5,141.64,229,16.9
08/04/2021 00:00,20,1.5,1.2,0.6,16.6,25,131,203,16.6
09/04/2021 00:00,24,1.7,0.9,0.5,14.9,23.5,111.76,191,14.9
10/04/2021 00:00,2,0.2,0.1,3.922047739,5,14,67.96,127,5
11/04/2021 00:00,79.75487805,0.2,2.497239264,0.1,15.8,16.5,77.64,138,15.8
12/04/2021 00:00,28,2,0.4,0.6,14.3,28.5,123.68,191,14.3
13/04/2021 00:00,33,1.7,0.6,0.5,15.7,28,146.88,225,15.7
14/04/2021 00:00,26,1.8,0.5,0.6,16.1,27,128.04,194,16.1
15/04/2021 00:00,21,2.2,0.5,0.6,14.1,27,157.88,236,14.1
16/04/2021 00:00,24,1.6,0.5,0.5,29.7,24,127.04,194,29.7
17/04/2021 00:00,79.75487805,3.390059363,0.1,0.2,2.7,14,81.08,134,2.7
18/04/2021 00:00,6,3.390059363,0.1,0.1,1.8,16.5,99.28,175,1.8
19/04/2021 00:00,22,1.7,0.6,0.3,15.7,25.5,124,181,15.7
20/04/2021 00:00,22,2.1,0.7,0.6,20.4,31.5,139.28,204,20.4
21/04/2021 00:00,30,2.1,0.7,0.4,28,28,142.64,220,28
22/04/2021 00:00,32,2.2,0.8,0.6,31.4,27,142.56,211,31.4
23/04/2021 00:00,33,1.7,0.9,0.3,37.8,22.5,142.12,214,37.8
24/04/2021 00:00,10,0.4,0.2,3.922047739,42.3,14.5,92.28,156,42.3
25/04/2021 00:00,14,0.1,0.1,0.1,39.8,16.5,107,164,39.8
26/04/2021 00:00,25,2.1,0.9,0.6,53,28.5,152.32,224,53
27/04/2021 00:00,40,11.7,1,0.6,66.1,37,162.64,250,66.1
28/04/2021 00:00,55,10.5,0.7,0.7,61.4,26.5,179.76,261,61.4
29/04/2021 00:00,44,2.3,1.1,0.5,46.3,25,185.08,269,46.3
30/04/2021 00:00,43,2.2,0.9,0.4,13.3,25,127.6,208,13.3
01/05/2021 00:00,79.75487805,3.390059363,0.1,0.2,1.6,14.5,57.6,109,1.6
02/05/2021 00:00,79.75487805,0.1,0.1,3.922047739,13.2,18,67.28,123,13.2
03/05/2021 00:00,79.75487805,3.390059363,0.1,0.1,1.6,15.5,58.12,104,1.6
04/05/2021 00:00,28,2.8,0.9,1.1,16.8,31,128.4,207,16.8
05/05/2021 00:00,26,2.7,1,0.7,29.7,27,148.96,224,29.7
06/05/2021 00:00,29,2.3,0.9,0.6,25.6,28,126.04,206,25.6
07/05/2021 00:00,26,2.1,0.8,0.3,10.7,25.5,106.64,186,10.7
08/05/2021 00:00,9,0.3,0.1,0.1,2.3,16,66.76,127,2.3
09/05/2021 00:00,79.75487805,0.1,0.2,0.1,3,17,61.08,115,3
10/05/2021 00:00,19,2.7,1,0.7,27.5,26.5,132.16,209,27.5
11/05/2021 00:00,32,2.6,1.4,1.4,13.2,29,169.08,255,13.2
12/05/2021 00:00,30,2,1.2,0.7,22.5,28,195.24,283,22.5
13/05/2021 00:00,24,2.4,0.8,0.8,15.1,26.5,172.2,269,15.1
14/05/2021 00:00,32,1.6,0.5,0.5,24.8,24,117.04,194,24.8
15/05/2021 00:00,8,0.3,0.2,0.2,13,14,70.36,130,13
16/05/2021 00:00,1,3.390059363,0.1,0.1,2.4,16.5,81.24,160,2.4
17/05/2021 00:00,26,2.4,0.7,0.7,15.9,25.1,139.88,207,16
18/05/2021 00:00,128,2.3,1,1.2,25.8,28.5,158.56,229,25.8
19/05/2021 00:00,28,2.4,2,0.7,14,29.5,140.44,236,14
20/05/2021 00:00,31,3,0.9,0.5,31.4,28.5,168.72,261,31.4
21/05/2021 00:00,20,1.8,0.6,0.5,15.2,21,107.68,180,15.2
22/05/2021 00:00,28,0.4,0.1,0.1,7.2,14.5,62.28,119,7.2
23/05/2021 00:00,79.75487805,0.1,0.1,3.922047739,14.5,16,66.48,137,14.5
24/05/2021 00:00,22,2.1,0.9,1.7,12.7,27.5,114.84,189,12.7
25/05/2021 00:00,24,2.5,1.1,12.5,29.5,32.5,151.72,224,29.5
26/05/2021 00:00,20,2.4,1,3.3,13.8,27,160.2,245,13.8
27/05/2021 00:00,22,1.8,0.7,0.5,26.9,29.5,138.4,228,26.9
28/05/2021 00:00,118,1.3,0.9,0.5,7.5,24,96.88,170,7.5
29/05/2021 00:00,79.75487805,3.390059363,2.497239264,0.1,26.4,17.5,69.44,135,26.4
30/05/2021 00:00,4,3.390059363,0.2,0.1,1.9,18.5,77.24,142,1.9
31/05/2021 00:00,79.75487805,0.3,0.1,3.922047739,1.9,15.5,62.96,115,2
01/06/2021 00:00,4,0.1,0.9,0.6,3.2,26,153.48,224,13.3
02/06/2021 00:00,24,1.8,1,0.8,28.4,26.5,159.76,232,28.4
03/06/2021 00:00,28,2.1,0.9,0.8,13.7,28,150.48,214,13.7
04/06/2021 00:00,19,1.8,0.5,0.5,9,29.5,155.6,203,9
05/06/2021 00:00,3,0.1,0.1,0.1,1.6,22,118.24,145,1.6
06/06/2021 00:00,1,0.1,0.1,3.922047739,3.6,17,103.32,134,3.6
07/06/2021 00:00,21,2.6,1.1,1,22.1,28.5,151.28,198,22.1
08/06/2021 00:00,25,1.9,1.1,1.4,15.8,32,165.28,227,15.8
09/06/2021 00:00,26,2.1,1.2,0.7,19.7,29,183.32,243,19.7
10/06/2021 00:00,27,2.3,0.7,1.1,27,26.5,212.44,283,27
11/06/2021 00:00,65,1.8,0.4,1,13.4,27.5,134.32,183,13.4
12/06/2021 00:00,79.75487805,0.1,0.1,0.3,9.9,16,95.88,134,9.9
13/06/2021 00:00,79.75487805,0.2,0.2,0.2,2.2,18.5,101.52,155,2.2
14/06/2021 00:00,18,2.4,0.4,1.3,10.8,27.5,122.96,184,10.8
15/06/2021 00:00,30,2.3,0.5,0.7,30.1,27.5,169.72,238,30.1
16/06/2021 00:00,24,2.5,0.5,1.3,16.8,26.5,158.12,231,16.8
17/06/2021 00:00,25,2.9,0.6,0.5,30.3,25.5,148.96,212,30.3
18/06/2021 00:00,24,1.7,0.4,0.4,13,24,142.84,189,13
19/06/2021 00:00,79.75487805,3.390059363,0.6,0.3,3.1,16,98.04,122,3.1
20/06/2021 00:00,79.75487805,3.390059363,0.6,0.2,1.5,19,82.12,134,1.5
21/06/2021 00:00,21,2.7,0.9,0.7,35.5,29.5,151.96,223,35.5
22/06/2021 00:00,26,2.3,1.5,0.8,23.6,28,133.84,209,23.6
23/06/2021 00:00,27,1.2,0.9,0.6,26.1,28.5,142.08,220,26.1
24/06/2021 00:00,38,1.7,1,0.6,21.3,31,185.68,274,21.3
25/06/2021 00:00,26,1.8,0.5,0.7,59.2,24,122.92,201,59.2
26/06/2021 00:00,79.75487805,3.390059363,2.497239264,0.1,52.1,14.5,79.12,149,52.1
27/06/2021 00:00,79.75487805,0.2,0.1,0.1,43.5,17.5,80.88,143,43.5
28/06/2021 00:00,21,1.4,1.3,0.7,55.4,27,127.88,212,55.4
29/06/2021 00:00,11,1.2,0.8,0.7,65.9,31,119.12,195,65.9
30/06/2021 00:00,24,2.7,0.9,1,106.8,27,159.52,247,106.8
01/07/2021 00:00,39,2.3,0.6,1,168.7,28,211.2,309,168.7
02/07/2021 00:00,25,1.8,0.5,0.7,68.7,22.5,153.4,235,68.7
03/07/2021 00:00,7,0.3,2.497239264,0.1,60.6,15.5,110.6,182,60.6
04/07/2021 00:00,64,0.2,0.1,3.922047739,69.8,17,97.32,163,69.8
05/07/2021 00:00,31,1.3,0.9,1.1,65.7,27.5,153.4,232,65.7
06/07/2021 00:00,29,1.9,1,1.4,70.5,26.5,180.8,271,70.5
07/07/2021 00:00,31,2,0.8,0.8,71,29,144.36,239,71
08/07/2021 00:00,30,1.3,0.4,1,76.2,26.5,164.2,263,76.2
09/07/2021 00:00,21,1.2,0.5,0.3,56.4,26,121.68,201,56.4
10/07/2021 00:00,79.75487805,0.1,0.1,0.1,68.1,17,88.08,160,68.1
11/07/2021 00:00,3,3.390059363,0.1,0.2,60.4,19.5,126.04,217,60.4
12/07/2021 00:00,20,1.7,0.7,0.8,70.4,28,152.52,233,70.4
13/07/2021 00:00,20,3,0.8,0.8,61.9,29.5,121.68,208,61.9
14/07/2021 00:00,19,2.9,1,1.1,69.7,29,154.44,237,69.7
15/07/2021 00:00,21,2.4,0.8,0.7,41.9,29.5,163.96,262,41.9
16/07/2021 00:00,16,1.9,0.4,0.6,26.7,23.5,110.72,186,27.2
17/07/2021 00:00,79.75487805,0.3,0.1,0.3,9.1,21,80.44,144,9.1
18/07/2021 00:00,79.75487805,0.1,2.497239264,0.1,9.6,23,80.2,144,9.6
19/07/2021 00:00,15,1.9,0.6,1.2,30.4,33.5,134.32,213,30.4
20/07/2021 00:00,22,3.1,0.7,0.8,15.7,32.5,148.64,229,15.7
21/07/2021 00:00,20,2.2,1.1,0.8,28.5,32.5,171.76,262,28.5
22/07/2021 00:00,20,2.7,0.9,0.6,31.3,34.5,148.36,233,31.3
23/07/2021 00:00,24,1.9,0.6,0.2,35.2,31,119.36,201,35.2
24/07/2021 00:00,79.75487805,0.4,2.497239264,1.5,23.2,26,77.12,138,23.2
25/07/2021 00:00,79.75487805,0.8,0.1,3.922047739,7,26,74.92,134,7
26/07/2021 00:00,19,52.4,0.7,0.5,24.5,34,122.48,201,24.5
27/07/2021 00:00,16,31.8,0.6,0.2,26.2,35,117.76,195,26.2
28/07/2021 00:00,21,1.1,0.7,0.3,55.8,38,152.04,252,55.8
29/07/2021 00:00,24,1.6,0.6,0.3,35.5,36,131.92,217,35.5
30/07/2021 00:00,23,1.6,0.4,0.4,31.5,33.5,122.88,208,31.5
31/07/2021 00:00,79.75487805,0.2,2.497239264,3.922047739,23.9,20,74.44,139,23.9
01/08/2021 00:00,2,3.390059363,0.1,3.922047739,25.3,18.5,76.72,152,25.3
02/08/2021 00:00,31,1.2,1,0.3,40.9,26.5,146.92,231,40.9
03/08/2021 00:00,26,1.7,0.7,0.2,36.5,27,178.36,271,36.5
04/08/2021 00:00,26,1.9,0.7,1,37.1,27,140.04,230,37.1
05/08/2021 00:00,24,1.5,0.6,0.4,22.5,30,137.24,232,22.5
06/08/2021 00:00,20,1.5,0.5,0.3,25.3,26,109.64,202,25.3
07/08/2021 00:00,1,0.6,0.1,3.922047739,3.2,19,72.8,137,3.2
08/08/2021 00:00,79.75487805,0.2,2.497239264,3.922047739,5,20.5,80.84,155,5
09/08/2021 00:00,27,1.5,0.7,0.3,23,29,121.2,202,23
10/08/2021 00:00,35,1.5,0.8,0.4,41.5,29.5,156.64,248,41.5
11/08/2021 00:00,28,1.3,0.6,0.3,56.3,30,183.2,283,56.3
12/08/2021 00:00,32,0.9,0.7,0.2,32.3,28.5,126.88,228,32.3
13/08/2021 00:00,23,1,0.5,0.9,49.4,25,114.24,202,49.4
14/08/2021 00:00,4,0.1,0.1,3.922047739,58.2,19,89,154,58.2
15/08/2021 00:00,79.75487805,3.390059363,2.497239264,3.922047739,62,19,87.04,158,62
16/08/2021 00:00,140,0.8,1,0.6,69.1,27.5,148.28,233,69.1
17/08/2021 00:00,22,1.6,0.9,0.4,81.1,29.5,180.56,284,81.1
18/08/2021 00:00,21,1.9,1.3,0.5,75.4,30.5,168.6,263,79
19/08/2021 00:00,20,1.9,0.7,0.3,78.4,27.5,139.28,231,78.4
20/08/2021 00:00,18,1.6,0.4,0.2,53,29,107.6,203,53
21/08/2021 00:00,79.75487805,1.9,2.497239264,0.1,17.4,20.5,67.08,129,17.4
22/08/2021 00:00,1,0.4,0.1,3.922047739,5.7,20,71.24,145,5.7
23/08/2021 00:00,24,2.4,0.7,0.3,26,28.5,104.36,181,26
24/08/2021 00:00,33,2.1,0.7,0.3,18.1,28.5,115.36,199,18.1
25/08/2021 00:00,24,1.8,0.8,0.2,27.6,31.5,119.92,204,27.6
26/08/2021 00:00,21,2.2,0.6,0.4,14.6,27,103.24,193,14.6
27/08/2021 00:00,21,0.7,0.7,0.4,12.9,25.5,89.64,158,12.9
28/08/2021 00:00,1,21,0.1,3.922047739,7.2,18.5,68.84,132,7.2
29/08/2021 00:00,1,3.390059363,0.1,3.922047739,18.1,18.5,73.08,140,18.1
30/08/2021 00:00,79.75487805,0.6,2.497239264,0.1,3.2,17.5,62.6,123,3.2
31/08/2021 00:00,24,1.5,1,0.7,16.7,29.5,108.52,196,16.7
01/09/2021 00:00,26,2.6,0.9,0.5,29.7,29,146.44,233,29.7
02/09/2021 00:00,28,2.4,1.1,0.8,23.4,26.5,120.68,205,23.4
03/09/2021 00:00,22,1.5,1.2,0.4,18,24.5,107.28,197,18
04/09/2021 00:00,79.75487805,0.1,2.497239264,0.1,15,16,68.88,131,15
05/09/2021 00:00,9,0.3,0.5,3.922047739,3.5,18.5,86.48,161,3.5
06/09/2021 00:00,18,1.8,1,0.4,28.7,24.5,139.96,224,28.7
07/09/2021 00:00,45,1.4,1.2,0.3,16,31,178.96,263,16
08/09/2021 00:00,28,1.8,1,0.5,33.4,27,123.88,212,33.4
09/09/2021 00:00,26,1.2,1.4,0.4,14.1,31.5,131.12,218,14.1
10/09/2021 00:00,28,1.1,0.9,0.3,33.4,28.5,120,204,33.4
11/09/2021 00:00,4,0.1,0.1,0.1,24.3,19.5,77.16,141,24.3
12/09/2021 00:00,79.75487805,3.390059363,0.1,0.1,32.5,19,78.36,142,32.5
13/09/2021 00:00,28,0.9,1,0.5,25.7,25.5,125.12,205,25.7
14/09/2021 00:00,27,1.6,1.3,0.6,9.8,19,103.2,171,9.8
16/09/2021 00:00,3,0.1,0.1,0.2,2.6,3.5,14.04,21,2.6
20/09/2021 00:00,22,0.6,0.6,0.3,27,17.5,108.76,168,27
21/09/2021 00:00,26,1.1,0.9,0.6,25,29.5,132.36,214,25
22/09/2021 00:00,30,1.1,1.1,0.6,36,29,138.88,235,36
23/09/2021 00:00,32,0.9,0.6,0.8,16.2,27,128.48,211,16.2
24/09/2021 00:00,21,1.1,0.3,0.4,12,25.5,107.76,187,12
25/09/2021 00:00,4,0.1,0.1,0.1,3.2,17,69.64,130,3.2
26/09/2021 00:00,1,3.390059363,0.1,0.1,21.7,18.5,76.36,149,21.7
27/09/2021 00:00,15,1.2,1.2,0.6,17.1,27,151.12,232,17.1
28/09/2021 00:00,35,1.7,0.7,0.6,34.8,27.5,137.24,215,34.8
29/09/2021 00:00,35,1.7,1.1,0.6,26.6,27.5,127.8,223,26.6
30/09/2021 00:00,36,1.6,1.2,0.5,42.9,24.5,144.76,236,42.9
01/10/2021 00:00,29,1.9,0.8,0.4,9.5,25.5,120.28,202,9.5
02/10/2021 00:00,11,0.1,0.1,0.1,14.8,14.5,84,150,14.8
03/10/2021 00:00,13,0.2,0.2,0.2,3.3,17,95.88,172,3.3
04/10/2021 00:00,38,0.8,1.2,0.5,25.1,25.5,134.96,223,25.1
05/10/2021 00:00,39,2.2,0.7,1.4,32.4,29,151.28,236,32.4
06/10/2021 00:00,45,1.6,0.9,1,13.7,24.5,144.4,227,13.7
07/10/2021 00:00,40,1.2,1.4,0.7,30.9,26.5,142.04,228,30.9
08/10/2021 00:00,25,1.5,0.8,0.6,16.4,25,111.8,190,16.4
09/10/2021 00:00,79.75487805,0.4,0.1,0.2,5.3,14.5,67.88,133,5.3
10/10/2021 00:00,9,5.2,0.1,0.1,4.9,16,81.44,148,4.9
11/10/2021 00:00,24,9.4,1.1,0.6,27.4,27,131.84,216,27.4
12/10/2021 00:00,35,1.6,1.1,0.8,22.4,27.5,132.6,213,22.4
13/10/2021 00:00,44,2.1,1.1,0.8,31.4,25.5,134.08,220,31.4
14/10/2021 00:00,45,2.7,0.7,0.7,84.8,27,167.68,264,84.8
15/10/2021 00:00,30,1.4,0.9,0.5,83.8,26,143.44,230,83.8
16/10/2021 00:00,1,0.5,0.1,0.2,14.5,16,77.24,150,14.5
17/10/2021 00:00,2,0.4,0.4,0.2,4.8,16.3,77.48,142,4.8
18/10/2021 00:00,33,1.9,1.1,0.6,22.5,26,121.36,199,22.5
19/10/2021 00:00,25,2.3,1.2,1.1,46.5,28,142.88,223,46.5
20/10/2021 00:00,32,1.9,2,0.7,32.7,26.5,135.68,217,32.7
21/10/2021 00:00,31,1.4,2.9,0.6,37,28,146.24,230,37
22/10/2021 00:00,2,0.3,0.3,0.3,10.5,8,51.52,81,10.5
28/10/2021 00:00,21,2.1,1.9,0.6,24.8,18.5,99.64,159,24.8
29/10/2021 00:00,21,1.3,2.1,0.6,13,21.5,119.36,201,13
30/10/2021 00:00,79.75487805,3.390059363,0.4,0.5,15.8,16,84.84,152,15.8
31/10/2021 00:00,2,3.390059363,0.5,3.922047739,6.4,17,91.32,173,6.4
01/11/2021 00:00,21,2.2,3.8,0.2,31.5,25.5,125.28,214,31.5
02/11/2021 00:00,30,2.2,3.1,3.922047739,16.4,26,147.28,225,16.4
03/11/2021 00:00,31,1.4,3.1,3.922047739,26.3,28,150.68,230,26.3
04/11/2021 00:00,39,1.5,4.1,3.922047739,21.1,28.5,163.48,266,21.1
05/11/2021 00:00,20,2.4,2.2,3.922047739,27.9,24.5,128.16,206,27.9
06/11/2021 00:00,4,0.2,0.2,3.922047739,3.4,15,84.16,152,3.4
07/11/2021 00:00,3,3.390059363,0.2,3.922047739,7.4,17,84.04,161,7.4
08/11/2021 00:00,21,1.6,3,3.922047739,30.9,28,127.24,210,30.9
09/11/2021 00:00,30,1.6,3,3.922047739,21.8,28.5,140.4,224,21.8
10/11/2021 00:00,38,2.9,2.8,3.922047739,33.3,30,145.36,231,33.3
11/11/2021 00:00,34,1.5,2.4,3.922047739,18.9,25,147.68,233,18.9
12/11/2021 00:00,19,1.4,2.3,3.922047739,16.8,23.5,118.36,203,16.8
13/11/2021 00:00,3,3.390059363,0.3,3.922047739,13.7,15.5,87.44,154,13.7
14/11/2021 00:00,79.75487805,3.390059363,0.3,3.922047739,10.9,17,81.56,157,10.9
15/11/2021 00:00,20,2.2,2.3,3.922047739,28.3,24,145.2,226,28.3
16/11/2021 00:00,36,3.5,2.3,3.922047739,29.1,28,209.88,298,29.1
17/11/2021 00:00,33,3.4,2.6,3.922047739,27.7,27,151.64,253,27.7
18/11/2021 00:00,28,2.4,2.2,3.922047739,28.9,29,164.84,261,28.9
19/11/2021 00:00,28,3.1,1.4,3.922047739,11.8,24,186.4,277,11.8
20/11/2021 00:00,1,3.390059363,0.1,3.922047739,14.3,16.5,119.16,194,14.3
21/11/2021 00:00,10,3.390059363,0.2,3.922047739,10.6,17,95.92,172,10.6
22/11/2021 00:00,29,2.1,1.6,3.922047739,23.3,30,147.28,230,23.3
23/11/2021 00:00,31,2.5,2,3.922047739,28.9,29.5,163.2,261,28.9
24/11/2021 00:00,24,2.1,2.1,3.922047739,29.5,27.5,191.04,284,29.5
25/11/2021 00:00,30,2.1,1.7,3.922047739,20.4,28,171.12,273,20.4
26/11/2021 00:00,18,1.9,2.2,3.922047739,20,24.5,181.12,264,20
27/11/2021 00:00,8,3.390059363,0.4,3.922047739,4.9,15.5,100.96,183,4.9
28/11/2021 00:00,79.75487805,3.390059363,0.3,3.922047739,14.5,17,106.36,183,14.5
29/11/2021 00:00,21,1.6,1.4,3.922047739,28.3,29,147.28,225,28.3
30/11/2021 00:00,33,2.5,1.3,3.922047739,22.4,27.5,152.4,251,22.4
01/12/2021 00:00,27,2.1,1.8,3.922047739,26.6,26,165.48,250,26.6
02/12/2021 00:00,26,1.8,1.4,3.922047739,32.9,28,168.08,255,32.9
03/12/2021 00:00,19,1.8,1.3,3.922047739,12.4,25.5,134,229,12.4
04/12/2021 00:00,2,3.390059363,0.2,3.922047739,4.8,15.5,79.2,144,4.8
05/12/2021 00:00,2,3.390059363,0.3,3.922047739,3.2,16,85.36,151,3.2
06/12/2021 00:00,19,2.1,1.6,3.922047739,16.6,27.6,166,247,17.9
07/12/2021 00:00,31,2.2,1.4,3.922047739,25.9,40,177.52,273,25.9
08/12/2021 00:00,29,2,1.7,3.922047739,16.6,29,153.56,238,16.6
09/12/2021 00:00,28,2.1,1.1,3.922047739,29.6,24.5,176.92,265,29.6
10/12/2021 00:00,18,1.7,0.9,3.922047739,10.5,25.5,135.44,212,10.5
11/12/2021 00:00,79.75487805,0.1,0.2,3.922047739,15,17.5,87.52,164,15
12/12/2021 00:00,4,0.1,0.1,3.922047739,3.2,16.5,87.44,149,3.2
13/12/2021 00:00,23,1.4,1.7,3.922047739,25.4,28,154.44,240,25.4
14/12/2021 00:00,21,1.4,1.1,3.922047739,15.4,29.5,132.52,215,15.4
15/12/2021 00:00,14,2,1,3.922047739,12.1,27.5,122.92,202,12.1
16/12/2021 00:00,15,2.2,1.1,3.922047739,21.7,30.5,122.04,212,21.7
17/12/2021 00:00,9,1.5,0.8,3.922047739,22.8,26.5,111.44,194,22.8
18/12/2021 00:00,79.75487805,0.1,0.1,3.922047739,7.7,14.5,81.32,147,7.7
19/12/2021 00:00,79.75487805,0.1,0.1,3.922047739,3.9,16,83.08,151,3.9
20/12/2021 00:00,32,1.3,0.6,3.922047739,12.9,27.5,123.68,215,13.9
21/12/2021 00:00,22,1.5,0.8,3.922047739,14.8,24.5,128.88,208,14.8
22/12/2021 00:00,18,1.3,1.9,3.922047739,12.3,24,117.24,199,12.3
23/12/2021 00:00,8,0.9,0.8,3.922047739,21.5,23.5,103.72,179,21.5
24/12/2021 00:00,1,0.2,0.1,3.922047739,5.7,11.5,43.56,89,5.7
17/01/2022 00:00,12,0.3,0.6,3.922047739,7.6,12.5,54.8,91,7.6
18/01/2022 00:00,37,3,2,3.922047739,37.3,27,149.56,242,37.3
19/01/2022 00:00,36,2.9,1.8,3.922047739,23,23.5,142.2,234,23
20/01/2022 00:00,14,1.7,1.3,3.922047739,21.3,22,122.76,178,21.3
21/01/2022 00:00,17,1.9,1,3.922047739,15.3,19,77.96,139,15.3
22/01/2022 00:00,7,0.3,0.3,3.922047739,11.3,16,87.48,159,11.3
23/01/2022 00:00,2,3.390059363,0.3,3.922047739,2.2,18,88.16,175,2.2
24/01/2022 00:00,24,2.2,1.5,3.922047739,49.5,28.5,148.96,233,49.5
25/01/2022 00:00,14,1.7,0.6,3.922047739,14,16,92.96,144,14
01/02/2022 00:00,14,1.5,0.9,3.922047739,6.7,12.5,60.28,110,6.7
02/02/2022 00:00,43,3.3,1.4,3.922047739,19.2,26,189.36,288,19.2
03/02/2022 00:00,60,2.9,0.8,3.922047739,17.7,30,146.32,242,17.2
04/02/2022 00:00,33,2.3,0.7,3.922047739,13.6,31.5,120.28,206,13.6
05/02/2022 00:00,79.75487805,0.3,2.497239264,3.922047739,12,17,85.08,157,12
06/02/2022 00:00,6,3.390059363,4.6,3.922047739,9.3,18.5,99.8,186,9.3
07/02/2022 00:00,3,0.2,2.5,3.922047739,8.2,6.5,50.44,80,8.2
08/02/2022 00:00,24,1.7,1.6,3.922047739,18.5,17.5,75.84,120,18.5
09/02/2022 00:00,24,2.4,3.6,3.922047739,37.3,30,145.64,242,37.3
10/02/2022 00:00,32,2.9,1.7,3.922047739,23.6,30,173.84,277,23.6
11/02/2022 00:00,25,2,1.3,3.922047739,25.5,26.5,140.12,232,25.5
12/02/2022 00:00,1,3.390059363,2.497239264,3.922047739,3.3,15.5,78.88,151,3.3
13/02/2022 00:00,3,0.1,0.1,3.922047739,2.9,18.5,77.96,160,2.9
14/02/2022 00:00,23,1.9,1.3,3.922047739,17.5,27,127.28,211,17.5
15/02/2022 00:00,24,2.8,1.5,3.922047739,29.2,33.5,174.36,270,29.2
16/02/2022 00:00,27,1.8,0.8,3.922047739,27.8,31,157.92,254,27.8
17/02/2022 00:00,27,2,0.8,3.922047739,28.9,28.5,139.2,231,28.9
18/02/2022 00:00,35,1.3,1,3.922047739,12.8,27,124.92,227,12.8
19/02/2022 00:00,2,3.390059363,2.497239264,3.922047739,5.3,17,87.24,159,5.3
20/02/2022 00:00,79.75487805,3.390059363,2.497239264,3.922047739,13.1,19,95.44,179,13.1
21/02/2022 00:00,35,1.9,1,3.922047739,29.9,27,175.08,265,29.9
22/02/2022 00:00,42,2.7,2.8,3.922047739,18.9,26.5,167.76,269,18.9
23/02/2022 00:00,41,2.3,1.2,3.922047739,32.7,30,154.28,263,32.7
24/02/2022 00:00,34,3.2,0.7,3.922047739,18.9,28.5,140,236,18.9
